,Municipality,Prefecture_Coefficient,Prefecture_Accuracy,Municipality_Coefficient,Municipality_Accuracy
1166,"Nachikatsuura Town,Higashimuro County",1.0152748753653849,0.5429009537433884,0.9404035555625441,0.48665131278470936
1167,"Taiji Town,Higashimuro County",0.8110595710480867,0.5583128377725958,1.0,0.44302020716951795
1168,"Kushimoto Town,Higashimuro County",0.999999995677721,0.05868690635443866,0.9999999974458009,0.6260581236667403
1169,Tottori City,0.986152796351856,0.2682932257503152,1.0,0.2686452491049111
1170,Yonago City,0.9423559218737432,0.3666566518762584,0.9513931445668037,0.39115647058356334
1171,Kurayoshi City,0.9995502514904608,0.4822779763295781,0.9310232574358764,0.6180285513167967
1172,Sakaiminato City,0.8801771353625618,3.7047552843120184,0.8996307820598387,3.128611507816013
1173,"Iwami Town,Iwami County",1.0,0.23643626734462825,0.9902869865874337,0.3667639879546119
1174,"Wakasa Town,Yazu County",1.0,0.3546691645148441,0.9309782589710542,0.5592633239174983
1175,"Chizu Town,Yazu County",1.0,0.1860721092989713,0.999999993255929,0.26709009895570596
1176,"Yazu Town,Yazu County",1.195542999298589,0.14310306342090717,1.2902787454242184,0.3126533613335361
1177,"Misasa Town,Tohaku County",0.9166424970144199,0.005173317714333717,0.9953557636262979,0.10153224763287394
1178,"Yurihama Town,Tohaku County",0.3960259795285386,1.2799807942895447,1.0,1.6572179107241325
1179,"Kotoura Town,Tohaku County",1.6182764696412257,0.0020273521451852055,0.99687523492274,0.014118068263629168
1180,"Hokuei Town,Tohaku County",0.9999999981780155,0.5375884463664257,1.0,0.7436405847588775
1181,"Hiezu Village,Saihaku County",1.0,0.17182920653821154,1.0,0.4369276404560235
1182,Matsue City,0.9770880756906568,0.31640361860733185,0.991823368758474,0.31130799117221514
1183,Hamada City,1.0,0.38104156878701545,0.749549687791238,0.4887580468852082
1184,Izumo City,0.9064079534624745,0.3551640165985305,0.8723371446918503,0.35774702547648835
1185,Masuda City,0.545326761862814,0.3905932020275227,0.5431397327693874,0.5485187719344642
1186,Oda City,0.6128991926005654,0.5738745955988944,0.6620582010996139,0.4858745461154341
1187,Yasugi City,1.0,0.16211661196893448,1.0,0.24284574991169786
1188,Gotsu City,0.9527409775732705,0.15168637161888243,1.0934561189489755,0.24341328579110613
1189,Unnan City,0.48077195961722874,0.17508339727380118,1.0,3.767444673641603
1190,"Okuizumo Town,Nita County",1.000000007381166,2.1803757291292083,0.9999999893660857,3.2394883252053632
1191,"Kawamoto Town,Ochi County",1.0,0.031639860449148585,0.999973205496053,0.21801771565047254
1192,"Tsuwano Town,Kanoashi County",0.9308906106614604,0.08018094651924329,0.999999998721766,0.10491369452101851
1193,"Yoshika Town,Kanoashi County",1.0,0.14452342398485146,1.0,0.33114824841806223
1194,"Okinoshima Town,Oki County",0.9829196782743849,0.02674378472417331,1.0263870936948238,0.1220974604605298
1195,"Kita Ward,Okayama City",1.0,0.5044520942841341,1.0,0.5055869766765071
1196,"Naka Ward,Okayama City",0.9553645703723795,0.22995779387036916,0.9890143961139213,0.224659379752999
1197,"Higashi Ward,Okayama City",1.0,0.2578231471023748,1.0,0.2567753022239217
1198,"Minami Ward,Okayama City",0.9664228145488399,0.28371814543180235,1.0075460257418531,0.2637056143029739
1199,Kurashiki City,0.9773382212047248,0.268062205657767,0.9468358456050999,0.24734730280479503
1200,Tsuyama City,1.0,0.3948271226468689,1.0,0.32359996099918636
1201,Tamano City,0.9803298434687236,0.25523758218123066,0.9213981625484361,0.35476695878079967
1202,Kasaoka City,0.987309788707611,0.2516379802614916,1.0,0.307338785412704
1203,Ibara City,1.0770433592355497,0.13478948832451662,1.0,0.06524272979290187
1204,Soja City,0.8449477108786373,0.2849715362696514,0.8679309568234801,0.315484166249226
1205,Takahashi City,0.831757473566735,0.33087350845863894,0.9999999986733231,0.3122212762855452
1206,Niimi City,0.9705249226832207,0.7020269240561945,0.9999999978536926,0.5062636956688824
1207,Bizen City,0.7794475885388787,0.47423776825864894,1.0,0.33550401702925997
1208,Akaiwa City,0.9236754319861059,0.18334255481092207,0.8918483185691073,0.16178449865234817
1209,Maniwa City,1.0,0.32734255973111703,0.8508720554603575,0.12391668658633612
1210,Mimasaka City,0.4396060199151842,1.0038090505424364,0.6759936139898458,1.3787024582040064
1211,Asakuchi City,0.8350939886238871,0.5981341969164635,0.8621064626823953,0.7550992072772702
1212,"Wake Town,Wake County",0.7187795879555415,2.7028986160310655,0.7779383667613036,0.9144912003073166
1213,"Hayashima Town,Tsukubo County",0.9582832925866124,0.06036742462227609,0.9931181951919301,0.03748767185083561
1214,"Satosho Town,Asakuchi County",0.9431947273649958,0.007100344353572912,1.2076826159850746,0.003732137966202869
1215,"Yakage Town,Oda County",0.9999999893496463,0.2804985765645974,0.9999999930157067,2.0990672296750765
1216,"Kagamino Town,Tomata County",0.8823526706343594,0.3627318286801094,0.9957662027284302,0.24482316114333533
1217,"Shoo Town,Katsuta County",0.9710603183006974,0.02288215143815447,1.0530503477389828,0.4767828419215102
1218,"Kibichuo Town,Kaga County",0.9279043309330692,0.049865671906045364,1.045687316971122,0.154019128494195
1219,Setouchi City,1.0,9999.0,1.0,9999.0
1220,"Naka Ward,Hiroshima City",1.0,0.29048703285092115,0.986716581352285,0.17510528631405936
1221,"Higashi Ward,Hiroshima City",0.8639875391362775,0.22253384356358727,0.8754474575602961,0.21736967905618296
1222,"Minami Ward,Hiroshima City",1.0,0.24695387990561968,1.0,0.2574746856094275
1223,"Nishi Ward,Hiroshima City",0.8497393506047626,0.2620032701822544,1.0,0.2966897631450183
1224,"Asaminami Ward,Hiroshima City",0.9278632744926649,0.2564116269438776,0.964101969579813,0.25704776062706325
1225,"Asakita Ward,Hiroshima City",0.9237723178458235,0.1466539724151477,0.915327966931994,0.15054249090879088
1226,"Aki Ward,Hiroshima City",0.8827865650428504,0.21190235689557602,0.8667918201929867,0.22220400967063064
1227,"Saeki Ward,Hiroshima City",0.9026950725542212,0.19649685304297432,0.9590355680392791,0.18814907078556958
1228,Kure City,1.0,0.2564581266536941,0.959942450033025,0.26325784208283043
1229,Takehara City,0.9200640608749094,0.18460528710159224,0.8806753158389512,0.2999678248151334
1230,Mihara City,0.9068897519187384,0.2350808106962777,0.8260662369630157,0.20712796415303722
1231,Onomichi City,1.0,0.43997908421653076,0.9582603399080601,0.4217653152523401
1232,Fukuyama City,0.8679725735590585,0.26121260926150086,0.8633256049333069,0.26390080222144974
1233,Fuchu City,2.0468544718706942,0.27854579819922104,0.9148098904225168,0.1637938527517165
1234,Miyoshi City,2.341168049765006,0.2749386152898816,0.9297937796223863,0.14403563730893099
1235,Shobara City,0.70861008511668,0.08396893758155197,1.0,0.19211123027086746
1236,Otake City,1.0,0.20877766833168065,0.9008381248033489,0.25107683896273914
1237,Higashihiroshima City,1.0,0.21248358487679012,0.926610914878587,0.19449205270769576
1238,Hatsukaichi City,0.9525154468657461,0.22564433215318755,0.9580031892217835,0.19812535113511448
1239,Akitakata City,1.0,1.843742528352529,1.0,1.660618340008503
1240,Edajima City,0.7946337449642923,0.342717761196603,0.7968148100220216,0.0002811192575041207
1241,"Fuchu Town,Aki County",0.9611772752911304,0.0007366725004570175,0.8999633773973225,0.5849629423756352
1242,"Kaita Town,Aki County",0.9890201234916699,0.1317411997208252,0.9244395025038781,0.2492334623535791
1243,"Kumano Town,Aki County",0.9284605356548841,0.2092843411449262,0.926826709492501,0.2002673405875079
1244,"Saka Town,Aki County",0.8266157224296121,0.0027149614981503644,1.0,0.2198608876113805
1245,"Kitahiroshima Town,Yamagata County",0.9991123019129367,0.16282619218227207,1.0,0.9933898123318263
1246,"Sera Town,Sera County",0.7078051233475108,0.007275414222678714,1.183495944567966,0.5808034561875156
1247,"Akiota Town,Yamagata County",1.0,9999.0,1.0,9999.0
1248,Shimonoseki City,1.0028575293603321,0.35925221343106967,1.0218673674806642,0.357088841254551
1249,Ube City,0.8408796789391695,0.3595256402253219,0.8081207792833012,0.36637264618024834
1250,Yamaguchi City,0.9025119036462139,0.3468632307767014,0.9144181540959473,0.3541872662056071
1251,Hagi City,0.7430237943305804,0.029968698851369553,0.8106619524386208,0.13264021187823918
1252,Hofu City,0.8412061709946215,0.23504720998201256,0.8849908022442662,0.2330177369799541
1253,Kudamatsu City,0.8608371450442558,0.1725120038425545,0.9322057590391903,0.17653072158004066
1254,Iwakuni City,0.8270935262807313,0.3284841610413217,0.8754499196827178,0.34241958166474484
1255,Hikari City,1.0,0.5664479883354464,1.0,0.46790803000140996
1256,Nagato City,1.1801081536637996,0.31200557173083304,1.056928005031502,0.3037490819770516
1257,Yanai City,1.0,0.6292053146437752,1.0,0.8050549836186175
1258,Mine City,0.7376230492951393,0.30128940426158124,0.9042198338499583,0.3670566302806435
1259,Shunan City,0.8381392819195749,0.3464627135099863,0.8584401114731532,0.3120483170915692
1260,San-yoonoda City,0.7889269462853976,0.2777183472751114,0.9380106029745012,0.2757974069875737
1261,"Suooshima Town,Oshima County",0.9999999905432709,0.06128522906548208,0.999999998167129,0.6344409315548116
1262,"Waki Town,Kuga County",1.5277844711023691,0.5473731831521604,1.0,0.5228058416524247
1263,"Tabuse Town,Kumage County",0.8460367417988132,0.5940437178834829,1.0,0.6764092691366426
1264,"Hirao Town,Kumage County",1.0,0.696688128496336,1.0,0.796200271049671
1265,Tokushima City,0.8989227678739964,0.30631295299596156,0.9347451092086825,0.318142709664419
1266,Naruto City,0.5836018505299052,0.5603848571694138,0.7822838447872751,0.8040782779556578
1267,Komatsushima City,2.228398599347118,0.8505838081207586,1.0,0.9993097864293479
1268,Anan City,0.9047123714654335,0.3891817968390432,1.0,0.4498382764390228
1269,Yoshinogawa City,1.0,0.0013849802475591224,0.9844243821972778,0.0027759503709471898
1270,Mima City,0.9615543883082773,0.5676549856529646,1.0,0.33976639543228393
1271,Miyoshi City,3.821481589963399,0.25315237491902065,0.9297937796223863,0.14403563730893099
1272,"Ishii Town,Myosai County",0.9129873066585588,0.3548214386365176,0.8994470369527325,0.3315940528655894
1273,"Mugi Town,Kaifu County",0.6841170998551003,0.13990717407723538,0.782363216208895,0.7251735176473747
1274,"Minami Town,Kaifu County",0.9999999934292414,0.3916628682555099,0.9999999976685727,1.5066103102784256
1275,"Matsushige Town,Itano County",0.7194055504829145,0.32817010029448357,0.8475275222198375,0.17459691368044694
1276,"Kitajima Town,Itano County",1.062422497975402,0.09547961131287375,1.0,0.2259110493395245
1277,"Aizumi Town,Itano County",1.0,0.43862248090345657,0.9650312874089306,0.3313372095321759
1278,"Tsurugi Town,Mima County",0.9968980557312823,0.0013924961084341202,0.9982963260413581,0.7064828782669665
1279,"Itano Town,Itano County",1.0,9999.0,1.0,9999.0
1280,Takamatsu City,0.9047258855812689,0.2604590312228082,0.9225467133217387,0.2823031292171578
1281,Marugame City,0.8857545326219265,0.25916804037610075,0.9224186310168174,0.26675677784593843
1282,Sakaide City,0.8507678203990376,0.40975200153702307,0.9908886390574768,0.4471732237175081
1283,Zentsuji City,1.0205812977651132,0.7124558436380508,0.8652890421130125,0.3945788728401311
1284,Kan-onji City,1.0,0.35584692829488346,0.951051864516006,0.38766081675380554
1285,Sanuki City,0.9433066356846795,0.303962171485788,1.0015044368285815,0.29786780471233304
1286,Higashikagawa City,1.0,0.1202225344450086,0.9287103269216429,0.12436787487946212
1287,Mitoyo City,1.0,0.2236943932176261,0.9999999991532013,0.3395931570415593
1288,"Tonosho Town,Shozu County",0.9999999948006218,0.1501346797290679,0.999999998631461,0.2916846366293093
1289,"Shodoshima Town,Shozu County",0.9583468877960789,0.5298697400936588,1.0,0.9131202465692362
1290,"Miki Town,Kita County",0.8937916851821401,0.5410356729071804,1.0268110940935755,0.3891114603614909
1291,"Utazu Town,Ayauta County",0.8226093774194678,0.024936964667136366,0.7985579826954725,0.05722520260716496
1292,"Ayagawa Town,Ayauta County",1.1471688987721191,0.22507264129969096,1.0704751328885507,0.12758777168299149
1293,"Kotohira Town,Nakatado County",1.1159594858117765,0.04115639532131374,1.1747490604883075,0.3758339460474156
1294,"Tadotsu Town,Nakatado County",0.8657334298217911,0.42643057607055374,0.9116603522373524,0.5239294706935164
1295,"Manno Town,Nakatado County",1.0,0.2487124145600344,1.1057203120597003,0.0014947667215106386
1296,Matsuyama City,0.8739679349253845,0.2608093921690552,0.8907751898347519,0.2477760131010554
1297,Imabari City,0.982058558392427,0.2792275653147739,0.9291457273797513,0.2929751486586936
1298,Uwajima City,1.0,0.544364283892459,0.9559423690519632,0.46715374562614853
1299,Yawatahama City,0.8269552453733764,0.08458037235962972,0.7733375357060897,0.037863050985546674
1300,Niihama City,0.8963965038572222,0.409845154256129,0.8421095945091491,0.39857976750726964
1301,Saijo City,0.7679229617558749,0.33614567169532183,0.6547369848397099,0.3879398433374866
1302,Ozu City,0.7513285401173591,1.020784394360314,0.882775021483481,0.460974842221678
1303,Iyo City,0.9591777203535494,0.09704700460332644,0.9600636394018845,0.14669286656172228
1304,Shikokuchuo City,0.6483796180269246,0.503709613139991,0.9999999980274248,1.0225149004006022
1305,Seiyo City,1.0,0.333653976047642,1.0,0.2503564983190242
1306,Toon City,1.0,0.35953322882022715,0.9489716988836476,0.1747610315731101
1307,"Kumakogen Town,Kamiukena County",0.955719640466221,0.38997019985748216,0.9999999997201439,0.5716668900206491
1308,"Masaki Town,Iyo County",0.8421213486006107,0.4393238679887381,1.0,0.6124625495426025
1309,"Tobe Town,Iyo County",1.0,0.32769913996078104,0.9701103798199593,0.34987064896948983
1310,"Uchiko Town,Kita County",1.0,0.28762052123648085,1.0,1.1062170405432876
1311,"Kihoku Town,Kitauwa County",1.0,0.2018285961197052,0.9992900730367756,0.04818119132008568
1312,"Ainan Town,Minamiuwa County",1.0791785390937965,0.1017920303917466,1.0077453622900525,0.19203913013632437
1313,"Kamijima Town,Ochi County",1.0,9999.0,1.0,9999.0
1314,Kochi City,1.0,0.26015041628048585,1.0,0.2625053797308128
1315,Muroto City,0.7394160135627652,11.797075953579954,0.8951855375049789,6.096334366434195
1316,Aki City,1.3793515178941922,0.2330065997095771,1.1552360643815762,0.43719585676168804
1317,Nankoku City,1.0,0.43615634342804255,0.9884696382457638,0.15714207170843122
1318,Tosa City,0.6175705056551417,0.7596829532381519,0.8471667257132818,0.5326940101642504
1319,Susaki City,0.4266237435220712,1.447055854923133,1.0,0.9898160211745666
1320,Sukumo City,1.0,0.4177354855677453,0.9846976848205107,0.41349527612090364
1321,Tosashimizu City,1.0,0.8615779209920152,1.0,2.032680348891157
1322,Shimanto City,1.0,0.2803730921415318,1.0,0.2449648089189561
1323,Konan City,0.9972643061821541,0.2304628137188692,1.0039396707397554,0.22568048606969962
1324,Kami City,0.3743962434930497,6.135253238068,0.6494279882258427,6.2652904407342405
1325,"Toyo Town,Aki County",1.0,9999.0,1.0,9999.0
1326,"Motoyama Town,Nagaoka County",1.6994236398120732,0.3320945172794745,1.4576759469428455,0.6713821510664233
1327,"Tosa Town,Tosa County",0.989892491550252,0.002674493460176081,0.9201730134188372,0.5685902179471676
1328,"Ino Town,Agawa County",0.9809433486857282,0.09051219427982005,1.0,0.06464385965356491
1329,"Nakatosa Town,Takaoka County",1.5977182153946101,0.36322016974757704,0.8767491715256951,11.127026700784388
1330,"Sakawa Town,Takaoka County",0.8709119342181436,0.15917238449506368,1.0,0.2869291423935317
1331,"Ochi Town,Takaoka County",1.0,0.44222318546712225,1.0,0.4779268184718122
1332,"Shimanto Town,Takaoka County",0.9982905996303081,0.00356280064655601,0.9796776160966691,0.1836787084441272
1333,"Kuroshio Town,Hata County",1.146889372746691,0.5262092030629962,0.9982870842303813,0.6057409778074325
1334,"Tsuno Town,Takaoka County",1.0,9999.0,1.0,9999.0
1335,"Moji Ward,Kitakyushu City",1.0,0.21266983166090175,0.8989536391407831,0.21841216310525907
1336,"Wakamatsu Ward,Kitakyushu City",1.0,0.28268428434906595,1.0019949482576083,0.2786157397021819
1337,"Tobata Ward,Kitakyushu City",0.9894762875690322,0.21586082248915683,1.0,0.21991500182426743
1338,"Kokurakita Ward,Kitakyushu City",0.9780724853270252,0.21040437601489645,0.9645873745004823,0.24902596399457969
1339,"Kokuraminami Ward,Kitakyushu City",0.9475752299820244,0.18360903261013342,0.9393013639350095,0.20824351461669774
1340,"Yahatahigashi Ward,Kitakyushu City",0.8576118301211367,0.32503189626602125,0.97612116437703,0.15350767800772908
1341,"Yahatanishi Ward,Kitakyushu City",0.9892030960031508,0.21736294024015923,0.9378184684598534,0.22164983040367547
1342,"Higashi Ward,Fukuoka City",1.0,0.18255621155491164,1.0058536362052433,0.1675560656760079
1343,"Hakata Ward,Fukuoka City",0.9457073607502858,0.28187868068416444,1.169254125200362,0.2504646745617767
1344,"Chuo Ward,Fukuoka City",1.0,0.2105080251128081,1.0157719792944342,0.21924934766069235
1345,"Minami Ward,Fukuoka City",0.9577767394834504,0.23153402220842992,1.0,0.19865729185413986
1346,"Nishi Ward,Fukuoka City",1.0462023029037348,0.2204380690469996,1.0703123174954254,0.19116159664138122
1347,"Jonan Ward,Fukuoka City",0.9812033953053476,0.16525446573957828,1.002907352060956,0.17100896198552698
1348,"Sawara Ward,Fukuoka City",0.9480026539350564,0.28333035783462496,1.0303266390706312,0.24112429280692801
1349,Omuta City,0.8943373230697029,0.46459016403399167,0.8200927648899294,0.505200405555036
1350,Kurume City,0.9874618173904177,0.23346524152838619,0.9485694266987095,0.2329187377126645
1351,Nogata City,1.0100211549148017,0.35492653158821513,0.941370399065458,0.3653167951920512
1352,Iizuka City,0.9214492581626393,0.28913177359440184,1.0390350462029783,0.2689500717987365
1353,Tagawa City,0.9312025437145788,0.3569782749225042,0.862865913444676,0.2636933238596077
1354,Yanagawa City,0.9716146334884853,0.3119736967224932,0.9089248990108143,0.40128170002591784
1355,Yame City,0.7594122811224248,0.5463544703126058,0.9018718287635906,0.5228711842390977
1356,Chikugo City,1.0,0.18857179528101567,1.0,0.2325381781781074
1357,Okawa City,1.0,0.30846676193854583,1.0,0.426792061602396
1358,Yukuhashi City,1.0,0.27631347354112484,1.0240690407087196,0.20165432687154905
1359,Buzen City,1.0,0.26549708198184907,1.0488340309102147,0.15142661744299424
1360,Nakama City,1.0,0.3638862044855647,0.9792787525881725,0.32576921899257816
1361,Ogori City,0.9927288393404391,0.17140596823641788,1.0,0.15326837960013817
1362,Chikushino City,1.0335437845227646,0.15780193012516583,1.081604209359606,0.1814505727866389
1363,Kasuga City,1.0,0.1622325972439431,1.0703527833197726,0.17515067815312818
1364,Onojo City,0.9974483712937465,0.16280692468939623,1.0487420333382944,0.158794153212654
1365,Munakata City,0.9942480577661239,0.18721989479084583,0.946975964241136,0.22095243549185292
1366,Dazaifu City,1.0,0.24925082928730607,1.0,0.22182522863101503
1367,Koga City,0.8780501982423854,0.35107173556982935,0.8914848046416193,0.30956403362076745
1368,Fukutsu City,1.0,0.19252324966540332,1.0,0.19986951329280747
1369,Ukiha City,0.9999999998347546,0.19813213147479428,0.9999999998160565,0.07477953096684657
1370,Miyawaka City,0.4228066136217127,1.44984663562263,0.9876638017874053,0.8633241150214815
1371,Kama City,1.5386248147448855,0.597635628513317,0.9282753916840052,0.2580710775212974
1372,Asakura City,0.9259205047523815,0.19013262653879165,0.9191601857216841,0.2151379597932213
1373,Miyama City,0.9999999985399044,0.36468180362394653,1.0,0.41228607286420593
1374,Itoshima City,1.0,0.2477966392682489,1.0,0.2118513372508547
1375,Nakagawa City,1.0,0.20117348210298186,1.0,0.1853642975884604
1376,"Umi Town,Kasuya County",1.0772636936726496,0.24838231360695975,1.1871473706051772,0.26666486750935114
1377,"Sasaguri Town,Kasuya County",1.0438776957812061,0.091661855501813,1.0073889642600924,0.10503353505308073
1378,"Shime Town,Kasuya County",1.0,0.23296762994130304,1.013164036184405,0.1972273984012132
1379,"Sue Town,Kasuya County",1.1447976232549892,0.17285954986956895,1.0,0.17191141699058773
1380,"Shingu Town,Kasuya County",1.005426068754229,0.12379859180200412,1.0018397511938577,0.14919784389551854
1381,"Hisayama Town,Kasuya County",1.0,0.11516056640089221,1.0,0.21721419506446607
1382,"Kasuya Town,Kasuya County",1.0037325374992125,0.20773063220354365,1.0,0.25282558845160263
1383,"Ashiya Town,Onga County",1.0,0.37886349197985897,0.9253117471711241,0.3182105608645748
1384,"Mizumaki Town,Onga County",1.0,0.20330063468148335,0.9907990503563341,0.2521064518677784
1385,"Okagaki Town,Onga County",1.0,0.11249931086468493,1.0,0.26643361081749867
1386,"Onga Town,Onga County",1.1290589725042885,0.3539630458178403,1.0499499565660837,0.4863774927081727
1387,"Kotake Town,Kurate County",0.6633535721699758,0.20787113191869386,0.7076701116983053,0.4934680470947016
1388,"Kurate Town,Kurate County",1.0,0.5401390337121489,1.0,0.5051943965667041
1389,"Keisen Town,Kaho County",0.8330472400556732,0.6000440585888145,0.7877471162167653,0.6032347777741937
1390,"Chikuzen Town,Asakura County",1.2788146790037291,0.2676762491952129,1.0,0.1716788313665127
1391,"Tachiarai Town,Mii County",0.9973215254326612,0.15134240090902396,1.0,0.2990137422764421
1392,"Oki Town,Mizuma County",0.9942441786065926,0.004345834065099349,0.9700174810433495,0.0005928916694149373
1393,"Hirokawa Town,Yame County",1.0,0.12055873369949349,0.9846573336055248,0.19126923068701077
1394,"Kawara Town,Tagawa County",1.0,0.5852986497956786,1.0,0.6640869162713513
1395,"Soeda Town,Tagawa County",0.6047132304685336,0.237885195868884,0.9553525171138517,0.6212395685719685
1396,"Itoda Town,Tagawa County",0.9999999985286444,0.5328212020251607,0.855624325380608,0.9966270168423872
1397,"Kawasaki Town,Tagawa County",0.9445327773316982,0.167487878922769,1.0,0.34225863820964075
1398,"Oto Town,Tagawa County",0.9999999957061796,2.1029177356689046,0.9999999922925009,4.42844318036826
1399,"Aka Village,Tagawa County",1.0,9999.0,1.0,9999.0
1400,"Fukuchi Town,Tagawa County",1.0,0.49497675374970834,1.0,0.5684361500828513
1401,"Kanda Town,Miyako County",0.9099417200728024,0.28351910679171644,0.9399382471757545,0.37774759146328035
1402,"Miyako Town,Miyako County",0.7994432358583382,0.1249150287339637,0.9049335919327778,0.011459105546707293
1403,"Yoshitomi Town,Chikujo County",0.6439004355995165,0.40231716237274295,1.0120242937010773,1.0873935851329124
1404,"Koge Town,Chikujo County",1.0,0.23349812940865225,1.0002040678588662,0.001599563115598943
1405,"Chikujo Town,Chikujo County",0.52861761727542,0.7095550552312869,1.0080315266014375,0.9395078295983254
1406,Saga City,0.9695085082957835,0.26613373570927257,1.0,0.2555657708940721
1407,Karatsu City,0.9846852809834663,0.510377391943442,0.9725430284977772,0.45899238550471727
1408,Tosu City,0.9726769231789323,0.16795066427931513,0.9101556827385986,0.22212666994333904
1409,Taku City,0.9999999963676528,0.0004974994049474597,0.9999999978206219,0.00090893108393463
1410,Imari City,1.0,0.3138298339186671,0.9701935664026902,0.5006826848982752
1411,Takeo City,0.9542531822823388,0.13805159636006997,0.9786973498724605,0.333409068906561
1412,Kashima City,0.9503975088901677,0.22916450564576873,1.020119348637536,0.30052626063243126
1413,Ogi City,1.0,0.23681682403307416,0.9838125747824177,0.20443341770323536
1414,Ureshino City,0.5981362437796747,0.5258237681098135,1.0,0.5222039060716627
1415,Kanzaki City,1.0,0.21211502221652423,0.9875676682502877,0.24248017049609658
1416,"Yoshinogari Town,Kanzaki County",1.0,0.15699728407065583,0.869863013266599,0.16664583909999678
1417,"Kiyama Town,Miyaki County",1.018329331656938,0.07483776417045904,0.9812432653961589,0.15271866798019382
1418,"Kamimine Town,Miyaki County",1.103020999372651,0.3108413160801152,1.0,0.3906067951465428
1419,"Miyaki Town,Miyaki County",1.2781336678037418,0.07461309176307049,1.1083535958354815,0.03920529843246549
1420,"Arita Town,Nishimatsuura County",1.2468201597701438,0.716677420442299,1.0053682608574928,0.9976686489894123
1421,"Kohoku Town,Kishima County",1.0042083690691241,0.07360239504838556,0.8327460303968489,0.5658043720856414
1422,"Shiroishi Town,Kishima County",0.9999999983526222,0.2393929981530437,0.999999998503076,0.33967101877196787
1423,Nagasaki City,0.94910608195698,0.37390991280315483,1.0,0.3916686231791431
1424,Sasebo City,1.0,0.32108491390107474,1.0,0.31531301205082646
1425,Shimabara City,0.9482712371529849,0.5284234634867228,0.84017998011882,0.3186891737462246
1426,Isahaya City,0.9898157930988498,0.26998242848120724,1.0,0.2373840793929469
1427,Omura City,1.0,0.33021581721188975,1.0476039468764196,0.2860684914684604
1428,Hirado City,1.0,0.5974647728955024,1.0,0.3732572257195199
1429,Matsuura City,0.3398752201299229,1.4928180607333852,0.7124401777594036,2.08469337252775
1430,Tsushima City,1.0,0.19872245699469604,0.8269479067856604,0.25863184670537454
1431,Iki City,0.9999999890114696,0.5161658089286855,0.999999999937033,0.7339974692222743
1432,Goto City,0.8516012152819672,0.28140611753309774,0.9054354396032896,0.5654739900820553
1433,Saikai City,0.9999999982842315,1.7882208026622202,1.0,1.1132991225371967
1434,Unzen City,0.9796724747825727,0.33434967530289333,0.9338042051574574,1.152347531434271
1435,Minamishimabara City,0.8631608614858419,1.1193383187488908,1.3395131843170318,0.7433200398927066
1436,"Nagayo Town,Nishisonogi County",1.0838235801754987,0.23021081306136953,1.0666082430580657,0.2590135489368238
1437,"Togitsu Town,Nishisonogi County",1.0333311563779513,0.35933830755278695,1.0371651255682577,0.33458686755050887
1438,"Higashisonogi Town,Higashisonogi County",0.7965414530867541,2.122279804535684,0.8611487464090182,2.484147910212577
1439,"Kawatana Town,Higashisonogi County",1.0,0.95022635190182,1.0,0.5721375906028352
1440,"Hasami Town,Higashisonogi County",1.0447312638865622,0.01563515033392111,0.9996437681558032,0.35409258014538547
1441,"Saza Town,Kitamatsuura County",0.8181799256226341,1.4243054803625637,0.9819818318903929,0.4237041889544795
1442,"Shinkamigoto Town,Minamimatsuura County",0.8571254236651666,0.5875524281534535,1.0000043971826227,0.7039894767338429
1443,"Chuo Ward,Kumamoto City",0.8720994243426081,0.3092940358715954,1.0,0.2548783326030721
1444,"Higashi Ward,Kumamoto City",0.8911594345258597,0.2454841131732215,0.9425466406653543,0.24864613809526498
1445,"Nishi Ward,Kumamoto City",1.0030717947451906,0.22854200268304312,1.0,0.26777339385379173
1446,"Minami Ward,Kumamoto City",1.0019822907604168,0.2409493119773261,1.0395624496899254,0.25720498713159884
1447,"Kita Ward,Kumamoto City",0.9302332696558903,0.24104017817052584,0.9725510267323558,0.28217778537492794
1448,Yatsushiro City,0.9993695779760363,0.3847179555269865,0.9788400731015066,0.4885490802556969
1449,Hitoyoshi City,0.6895299836760778,0.1362087148092199,0.7362788218368632,0.23047299131668533
1450,Arao City,1.0,0.16943907763784233,1.0,0.06113979102097715
1451,Minamata City,1.130253979571814,0.079630769768871,0.9748657916080261,0.1468049673862321
1452,Tamana City,1.2074514043265052,0.22307935793718994,1.1638952674184617,0.1801487626957106
1453,Yamaga City,1.0307779727144575,0.16279922931984145,1.0313488352190594,0.1937218163706615
1454,Kikuchi City,1.042208886503871,0.24463183326666504,1.0,0.2914940420222091
1455,Uto City,0.8760138015114001,0.03916736917645264,0.9181235350102088,0.17195700253110713
1456,Uki City,0.8866974118607517,0.43620830205959404,0.8552423462009473,0.4773457490924785
1457,Aso City,0.781180577544904,0.009142640238340714,0.9142409582493333,0.009740002731243036
1458,Amakusa City,1.0,0.8064661624163382,1.001581791584299,0.7012094235050096
1459,Koshi City,1.0972485503063163,0.15106587194428112,1.234393263238237,0.12859347913035077
1460,"Nagasu Town,Tamana County",0.9526665159033635,0.3569555041194597,0.9481946799163512,0.4308861256358026
1461,"Ozu Town,Kikuchi County",0.976562613041814,0.6940806392865939,0.7773954320921314,0.5153497674838559
1462,"Kikuyo Town,Kikuchi County",1.0057221880235312,0.15394226480796183,1.0140479132221534,0.13906930369704248
